10420,S7a,E77,5,198,8,233,10,92,BIA?OBRZEGI/DR.48/-ST.G?ZD ,26496,77,18968,2107,1169,3951,223,1,1,14,385
10420,S7,E77,444,313,451,370,10,92,BIA?OBRZEGI/DR.48/-ST.G?ZD ,26496,77,18968,2107,1169,3951,223,1,1,14,385
10407,S7,E77,451,370,459,224,7,854,ST.G?ZD-JEDLI?SK ,28570,49,20522,2797,956,4014,231,1,0,14,386
11406,7,E77,459,224,459,594,7,746,JEDLI?SK-RADOM ,29777,46,22034,2422,950,4013,305,7,7,14,387
11406,7z,E77,0,0,0,194,7,746,JEDLI?SK-RADOM ,29777,46,22034,2422,950,4013,305,7,7,14,387
11406,7,E77,459,594,466,776,7,746,JEDLI?SK-RADOM ,29777,46,22034,2422,950,4013,305,7,7,14,387
11407,7,E77,478,925,482,79,3,154,RADOM-M?ODOCIN ,17295,49,12477,1644,614,2362,146,3,26,14,388
11408,7,E77,482,79,499,810,17,731,M?ODOCIN-SZYD?OWIEC ,16969,39,11633,1514,815,2840,116,12,40,14,389
11409,7,E77,499,810,504,50,4,240,SZYD?OWIEC-BARAK ,16077,48,10417,1578,908,3013,104,9,2,14,390
21501,7,E77,504,50,513,243,10,249,BARAK-W?ZE? SKAR?YSKO-KAMIENNA ,20564,60,15027,1745,686,2887,159,0,2,26,391
21501,S7h,E77,0,0,1,56,10,249,BARAK-W?ZE? SKAR?YSKO-KAMIENNA ,20564,60,15027,1745,686,2887,159,0,2,26,391
21512,S7h,E77,1,56,1,657,6,416,W?ZE? SKAR?YSKO-KAMIENNA-W?ZE? SUCHEDNI?W ,20102,56,14466,1838,607,2979,156,0,1,26,392
21512,S7f,E77,0,0,5,815,6,416,W?ZE? SKAR?YSKO-KAMIENNA-W?ZE? SUCHEDNI?W ,20102,56,14466,1838,607,2979,156,0,1,26,392
21503,S7f,E77,5,815,16,515,12,652,W?ZE? SUCHEDNI?W-W?ZE? BARCZA ,21621,54,16125,1685,659,2945,153,0,1,26,393
21503,S7e,E77,0,0,1,952,12,652,W?ZE? SUCHEDNI?W-W?ZE? BARCZA ,21621,54,16125,1685,659,2945,153,0,1,26,393
21319,S7e,E77,1,952,6,513,4,561,W?ZE? BARCZA-W?ZE? KIELCE P?NOC ,22742,60,17048,1991,647,2834,161,1,1,26,394
21301,S7e,E77,6,513,6,996,7,154,W?ZE? KIELCE P?N.-W?ZE? KIELCE ZACH. ,13535,43,9292,1371,474,2245,109,1,0,26,395
21301,S7k,E77,0,0,6,671,7,154,W?ZE? KIELCE P?N.-W?ZE? KIELCE ZACH. ,13535,43,9292,1371,474,2245,109,1,0,26,395
21320,S7k,E77,6,671,15,107,8,436,W?ZE? KIELCE ZACH.-W?ZE? KIELCE JAWORZNIA ,16053,56,9977,2039,551,3374,56,0,0,26,396
21302,S7k,E77,15,107,22,47,6,940,W?ZE? KIELCE JAWORZNIA-W?ZE? KIELCE P?D. ,15755,52,10172,1471,579,3407,74,0,0,26,397
21201,S7k,E77,22,47,22,731,22,190,W?ZE? KIELCE P?D. -W?ZE? J?DRZEJ?W P?N. ,18337,53,13667,1512,571,2393,140,1,1,26,398
21201,7,E77,561,472,581,673,22,190,W?ZE? KIELCE P?D. -W?ZE? J?DRZEJ?W P?N. ,18337,53,13667,1512,571,2393,140,1,1,26,398
21201,S7l,E77,0,0,1,305,22,190,W?ZE? KIELCE P?D. -W?ZE? J?DRZEJ?W P?N. ,18337,53,13667,1512,571,2393,140,1,1,26,398
21208,S7l,E77,1,305,2,732,1,427,J?DRZEJ?W /OBWODNICA A/ ,12218,39,8413,1182,659,1827,98,0,3,26,399
21209,7l,E77,2,732,5,796,3,64,J?DRZEJ?W /OBWODNICA B/ ,10949,35,7770,1009,479,1547,100,9,2,26,400
20308,7,E77,586,886,620,412,33,526,??CZYN-MIECH?W ,12242,38,9239,1171,518,1156,110,10,1,12,401
20318,7,E77,620,412,623,810,3,398,MIECH?W/PRZEJ?CIE1/ ,12698,33,10496,453,314,1287,102,13,1,12,402
20309,7,E77,623,810,638,831,15,21,MIECH?W-S?OMNIKI ,13660,36,10455,1050,529,1326,258,6,6,12,403
20310,7,E77,638,831,642,514,3,683,S?OMNIKI-WESO?A/WIDOMA/ ,13945,44,11018,1201,441,992,245,4,6,12,404
20311,7,E77,642,514,657,897,15,383,WESO?A/WIDOMA/-KRAK?W ,17429,77,13872,1535,533,1035,369,8,27,12,405
20412,7,E77,667,904,669,691,1,787,KRAK?W-RZ?SKA ,41287,157,35983,2436,806,1291,610,4,52,12,406
20420,S7,E77,669,691,673,171,3,480,RZ?SKA-BALICE I ,34322,39,28348,2142,1198,2230,365,0,0,12,407
20514,S7c,-,0,0,2,322,2,322,W?ZE? CHRISTO BOTEWA-W?ZE? BIE?AN?W ,21092,46,15781,2027,1687,1427,121,3,1,12,408
20501,7,E77,674,482,683,937,9,455,KRAK?W-G?OGOCZ?W ,40806,188,34980,2721,1054,1460,399,4,4,12,409
20422,7,E77,683,937,692,237,8,300,G?OGOCZ?W-JAWORNIIK ,30397,161,25779,2004,803,1264,379,7,13,12,410
20502,7,E77,692,237,695,842,3,605,JAWORNIIK-MY?LENICE ,33683,165,28726,2076,1000,1378,331,7,19,12,411
20510,7,E77,695,842,697,845,2,3,MY?LENICE/OBWODNICA/ ,26176,119,20965,1909,1233,1646,301,3,10,12,412
20507,S7b,E77,0,0,9,998,9,998,MY?LENICE-PCIM ,26947,112,22397,1858,776,1465,339,0,1,12,413
20509,S7b,E77,9,998,13,688,3,690,PCIM-LUBIE? ,19599,85,16172,1249,561,1228,304,0,0,12,414
20802,S7b,E77,13,688,15,669,13,184,LUBIE?-SKOMIELNA ,16117,82,12888,1263,568,1049,263,4,7,12,415
20802,7,E77,713,272,724,475,13,184,LUBIE?-SKOMIELNA ,16117,82,12888,1263,568,1049,263,4,7,12,415
20803,7,E77,724,475,729,116,4,641,SKOMIELNA-RABKA ,17166,89,13767,1407,461,1174,267,1,3,12,416
20601,7,E77,729,116,755,218,26,102,RABKA-JAB?ONKA ,7972,63,5824,983,226,823,39,14,75,12,417
20602,7,E77,755,218,763,728,8,510,JAB?ONKA-GR.PA?STWA ,5359,52,3816,464,154,817,40,16,37,12,418
30412,8,E67,0,0,3,166,3,166,GR.PA?STWA-KUDOWA ZDR?J /DW387/ ,8193,63,5100,537,189,2224,76,4,39,2,419
30411,8,E67,3,166,13,714,10,548,KUDOWA ZDR?J /DW387/-DUSZNIKI ZDR?J /DW389/ ,8614,71,5313,796,163,2127,137,7,111,2,420
30409,8,E67,13,714,26,638,12,924,DUSZNIKI ZDR?J /DW389/-POLANICA ZDR?J /DW388/ ,8864,55,5478,728,221,2309,70,3,5,2,421
30408,8,E67,26,638,35,412,8,774,POLANICA ZDR?J /DW388/-K?ODZKO /DUSZNICKA/ ,14290,92,10326,1120,353,2248,143,8,16,2,422
30421,8,E67,35,412,37,174,1,762,K?ODZKO/OBWODNICA 1: DUSZNICKA-DW381/ ,9650,49,6227,788,384,2146,51,5,4,2,423
30406,8,E67,37,174,39,895,2,721,K?ODZKO/OBWODNICA 2: DW381-DK 33/ ,11764,53,7828,1030,407,2377,65,4,2,2,424
30405,8,E67,39,895,58,505,18,610,K?ODZKO /DK 33/-Z?BKOWICE ?L. /DW382P/ ,11148,65,7813,1110,370,1654,131,5,1,2,425
30404,8,E67,58,505,59,529,1,24,Z?BKOWICE ?L./PRZEJ?CIE 1: DW382P-DW385L/ ,12512,75,8463,1199,492,2098,151,34,6,2,426
30422,8,E67,59,529,60,637,1,108,Z?BKOWICE ?L./PRZEJ?CIE 2: DW385L-DW382L i 385P/ ,11260,54,7416,1077,487,2079,137,10,2,2,427
30402,8,E67,60,637,62,358,1,721,Z?BKOWICE ?L./PRZEJ?CIE 3: DW382L i 385P-DP 3175D/ ,9740,48,6194,1180,291,1917,100,10,3,2,428
30401,8,E67,62,358,84,352,21,994,Z?BKOWICE ?L /DP 3175D/-?AGIEWNIKI /DK 39 i DW384/ ,9429,47,6210,1069,295,1646,157,5,2,2,429
30212,8,E67,84,352,103,962,19,610,?AGIEWNIKI /DK 39 i DW384/-WIERZBICE /DW346L/ ,14184,47,9846,1428,550,2020,290,3,3,2,430
30211,8,E67,103,962,109,49,5,87,WIERZBICE /DW346L/ -MAGNICE /AOW/ ,16083,55,11498,1477,632,2110,305,6,7,2,431
30219,8e,E67,0,0,1,387,4,839,MAGNICE /DK 8/-W?ZE? KOBIERZYCE /DK 35/ ,12849,47,8639,1192,573,2253,145,0,0,2,432
30219,S8e,E67,1,387,4,839,4,839,MAGNICE /DK 8/-W?ZE? KOBIERZYCE /DK 35/ ,12849,47,8639,1192,573,2253,145,0,0,2,432
30220,S8e,E67,4,839,6,497,1,658,W?ZE? KOBIERZYCE /DK 35/-W?ZE? WROC?AW PO?UDNIE /A4/A8/ ,20828,61,14635,1978,1076,2984,94,0,4,2,433
30729,S8e,E67,29,219,51,664,22,445,W?ZE? WROC?AW PSIE POLE /DK A8 i 98/-W?ZE? OLE?NICA ZACH?D /DW340/ ,25213,69,16464,3430,656,4536,58,0,0,2,434
30722,S8e,E67,51,664,56,754,5,90,W?ZE? OLE?NICA ZACH?D /DW340/-W?ZE? OLE?NICA P?NOC /DK 25/ ,24333,54,16040,2236,1153,4742,106,2,0,2,435
30730,S8e,E67,56,754,77,287,20,533,W?ZE? OLE?NICA P?NOC /DK 25/-W?ZE? SYC?W ZACH?D /DW448/ ,18497,38,12070,1833,750,3711,94,1,0,2,436
30718,S8e,E67,77,287,83,505,6,218,W?ZE? SYC?W ZACH?D /DW448/-W?ZE? SYC?W WSCH?D /DW449/ ,16904,35,10657,1516,766,3840,90,0,0,2,437
90513,S8e,E67,83,505,91,207,7,702,SYC?W WSCH?D /W?ZE?/-BRALIN /W?ZE?/ ,16966,38,10705,1983,439,3710,90,1,0,30,438
90514,S8e,E67,91,207,115,249,24,42,BRALIN /W?ZE?/-WIERUSZ?W /W?ZE?/ ,15764,34,9700,1719,512,3720,79,0,0,30,439
91828,S8e,E67,115,249,129,629,14,380,W?ZE? WIERUSZ?W-W?ZE? WIELU? ,17131,33,11026,1621,488,3875,87,1,0,10,440
91829,S8e,E67,129,629,148,668,19,39,W?ZE? WIELU?-W?ZE? Z?OCZEW ,12765,28,8354,1331,327,2646,79,0,0,10,441
91830,S8e,E67,148,668,168,594,19,926,W?ZE? Z?OCZEW-W?ZE? SIERADZ PO?UDNIE ,15435,35,10128,1471,507,3208,86,0,0,10,442
91831,S8e,E67,168,594,177,303,8,709,W?ZE? SIERADZ PO?UDNIE-W?ZE? SIERADZ WSCH?D ,17559,36,11195,1876,482,3889,81,0,0,10,443
91832,S8e,E67,177,303,180,906,3,603,W?ZE? SIERADZ WSCH?D-W?ZE? ZDU?SKA WOLA ZACH?D ,17898,34,11353,2164,161,4106,80,0,0,10,444
91833,S8e,E67,180,906,192,555,11,649,W?ZE? ZDU?SKA WOLA ZACH?D-W?ZE? ZDU?SKA WOLA WSCH?D ,17225,36,10979,2070,188,3873,79,0,0,10,445
91834,S8e,E67,192,555,203,694,11,139,W?ZE? ZDU?SKA WOLA WSCH?D-W?ZE? ?ASK ,19106,39,12675,2020,332,3960,80,0,0,10,446
91835,S8e,E67,203,694,211,149,7,455,W?ZE? ?ASK-W?ZE? R?A ,20004,41,13808,1821,427,3830,77,0,0,10,447
91836,S8e,E67,211,149,217,692,6,543,W?ZE? R?A-W?ZE? PABIANICE PO?UDNIE ,10802,29,6322,1094,246,3085,26,0,0,10,448
91837,S8e,E67,217,692,227,587,9,895,W?ZE? PABIANICE PO?UDNIE-W?ZE? RZG?W ,11612,31,6907,1235,248,3162,29,0,0,10,449
91405,S8,E67,324,772,326,731,1,959,W?ZE? PIOTRK?W TRYB. ZACH?D-W?ZE? PIOTRK?W TRYB. P?NOC ,25967,55,14734,2282,1183,7587,126,0,0,10,450
91412,S8,E67,326,731,330,510,3,779,W?ZE? PIOTRK?W TRYB. P?NOC-W?ZE? PIOTRK?W TRYB. WSCH?D ,36959,75,21169,3243,1443,10873,156,0,1,10,451
91411,S8,E67,330,510,340,303,9,793,W?ZE? PIOTRK?W TRYB. WSCH?D-W?ZE? WOLB?RZ ,30720,70,19119,2759,1012,7594,164,2,1,10,452
91410,S8,E67,340,303,348,608,8,305,W?ZE? WOLB?RZ-W?ZE? TOMASZ?W MAZ. PO?UDNIE ,28280,62,17673,2483,709,7208,145,0,28,10,453
91409,S8,E67,348,608,353,84,4,476,W?ZE? TOMASZ?W MAZ. PO?UDNIE-W?ZE? TOMASZ?W MAZ CENTRUM ,26918,55,15846,2554,1038,7281,143,1,37,10,454
91408,S8,E67,353,84,369,754,16,670,WEZE? TOMASZ?W MAZ. CENTRUM-W?ZE? CZERNIEWICE ,29252,66,17747,3361,1060,6878,140,0,0,10,455
91611,S8,E67,369,754,382,613,12,859,W?ZE? CZERNIEWICE-W?ZE? RAWA MAZ. PO?UDNIE ,27080,54,16473,2619,936,6832,166,0,1,10,456
91610,S8,E67,382,613,386,0,3,387,W?ZE? RAWA MAZ. PO?UDNIE-W?ZE? RAWA MAZ. P?NOC ,26789,54,16124,2530,1025,6915,141,0,0,10,457
91609,S8,E67,386,0,396,185,10,185,W?ZE? RAWA MAZ. P?NOC-W?ZE? BABSK ,26468,57,16338,2526,834,6555,158,0,15,10,458
91608,S8,E67,396,185,407,13,10,828,W?ZE? BABSK-W?ZE? HUTA ZAWADZKA ,26684,53,16329,2619,904,6601,178,0,4,10,459
91857,S8,E67,407,13,408,805,2,575,W?ZE? HUTA ZAWADZKA-W?ZE? ADAMOWICE ,29465,61,18744,3178,971,6334,176,1,1,10,460
91857,S8h,E67,0,0,0,783,2,575,W?ZE? HUTA ZAWADZKA-W?ZE? ADAMOWICE ,29465,61,18744,3178,971,6334,176,1,1,10,460
10921,S8h,E67,0,783,6,853,6,70,W?ZE? ADAMOWICE-MSZCZON?W ,28241,57,17476,2767,1040,6748,151,2,0,14,461
10929,S8h,E67,6,853,10,307,3,454,MSZCZON?W-RADZIEJOWICE ,23458,69,15840,2969,898,3595,87,0,0,14,462
10920,S8h,E67,10,307,10,627,20,845,RADZIEJOWICE-NADARZYN ,30777,85,24463,2305,966,2819,136,3,23,14,463
10920,8,E67,10,627,12,463,20,845,RADZIEJOWICE-NADARZYN ,30777,85,24463,2305,966,2819,136,3,23,14,463
10920,8h,E67,421,216,439,905,20,845,RADZIEJOWICE-NADARZYN ,30777,85,24463,2305,966,2819,136,3,23,14,463
10919,8,E67,439,905,441,641,1,736,NADARZYN-W?ZE? PASZK?W ,31360,139,24523,2043,1434,2973,242,6,35,14,464
10951,S8l,E67/E77,0,0,6,141,6,141,W?ZE? PASZK?W-W?ZE? PUCHA?Y ,35568,31,29589,2710,820,2149,267,2,0,14,465
10950,S8l,E67/E77,6,141,9,953,3,812,W?ZE? PUCHA?Y-W?ZE? OPACZ ,67517,58,55900,5456,1857,3712,534,0,0,14,466
10941,S8f,E67,0,0,2,916,2,916,W?ZE? KONOTOPA-W?ZE? W-WA ZACH?D /92/ ,86579,343,71578,7521,1939,4997,193,8,0,14,467
10942,S8f,E67,2,916,6,103,3,187,W?ZE? W-WA ZACH?D-W?ZE? BEMOWO 1 /580/ ,85999,371,71170,7718,1844,4703,192,1,0,14,468
10943,S8f,E67,6,103,10,766,4,663,W?ZE? BEMOWO 1-W?ZE? PRYMASA TYSI?CLECIA ,83361,434,69422,7603,1551,4174,175,2,0,14,469
10944,S8f,E67/E77,10,766,11,477,0,711,W?ZE? PRYMASA TYSI?CLECIA-W?ZE? POW?ZKOWSKA ,127822,885,107221,10386,3240,5457,629,4,1,14,470
10953,S8f,E67/E77,11,477,12,218,0,741,W?ZE? POW?ZKOWSKA-W?ZE? BRONIEWSKIEGO ,131391,338,107550,12951,3648,6230,654,20,1,14,471
10954,S8f,E67/E77,12,218,13,30,0,812,W?ZE? BRONIEWSKIEGO-W?ZE? MARYMONCKA ,132062,333,110832,10495,3193,6607,569,33,0,14,472
10955,S8f,E67/E77,13,30,14,945,1,915,W?ZE? MARYMONCKA-W?ZE? WIS?OSTRADA ,142097,377,119411,11000,3679,6289,1323,18,1,14,473
10956,S8f,E67,14,945,16,137,1,192,MOST GROTA ,142269,389,120123,10639,3156,6188,1741,33,161,14,474
10945,S8f,E67,16,137,17,146,1,9,W?ZE? MODLI?SKA /61/-W?ZE? MARYWILSKA ,128085,376,109867,8624,2839,4821,1531,27,234,14,475
10957,S8f,E67,17,146,18,390,1,244,W?ZE? MARYWILSKA-W?ZE? ?ABISZY?SKA ,110395,340,95052,7968,2408,4318,292,17,1,14,476
10946,S8f,E67,18,390,20,504,2,114,W?ZE? ?ABISZY?SKA-W?ZE? G??BOCKA ,95398,254,81344,6970,2269,4209,345,7,0,14,477
10947,S8f,E67,20,504,22,641,2,137,W?ZE? G??BOCKA-W?ZE? PI?SUDSKIEGO ,47893,110,36400,5504,1779,3969,129,2,0,14,478
11301,8,E67,468,456,470,546,2,90,W?ZE? PI?SUDSKIEGO-MARKI ,59832,303,48071,5119,1629,3696,1008,6,111,14,479
11315,8,E67,470,546,475,524,4,978,MARKI/PRZEJ?CIE/ ,40801,176,31783,3374,1172,3471,822,3,22,14,480
11302,8,E67,475,524,479,691,4,167,MARKI-RADZYMIN ,42178,161,32485,3292,1618,3781,837,4,26,14,481
11316,S8,E67,479,691,485,414,5,723,RADZYMIN /OBWODNICA/ ,30177,67,22065,3062,1365,3100,518,0,2,14,482
11303,S8,E67,485,414,488,811,3,397,RADZYMIN-WOLA RASZTOWSKA ,29018,77,21102,2629,1430,3210,569,1,1,14,483
11304,S8,E67,488,811,504,0,18,789,WOLA RASZTOWSKA-LUCYN?W ,29704,97,21226,3854,721,3350,456,0,0,14,484
11304,S8d,E67,0,0,3,6,18,789,WOLA RASZTOWSKA-LUCYN?W ,29704,97,21226,3854,721,3350,456,0,0,14,484
10713,S8d,E67,3,600,7,892,4,292,OBWODNICA WYSZKOWA 1 ,20926,58,15180,2110,478,2835,265,0,0,14,485
10714,S8d,E67,7,892,11,661,3,769,OBWODNICA WYSZKOWA 2 ,19605,60,13462,1748,754,3308,273,0,1,14,486
10710,S8d,E67,11,661,12,735,12,912,TURZYN-POR?BA ,23258,67,15823,1766,717,4503,377,5,19,14,487
10710,8,E67,516,674,528,512,12,912,TURZYN-POR?BA ,23258,67,15823,1766,717,4503,377,5,19,14,487
10702,8,E67,528,512,545,341,16,829,POR?BA-OSTR?W MAZ. ,18759,46,11825,1545,868,4209,266,0,7,14,488
10711,S8a,E67,0,0,2,517,2,517,OSTR?W MAZ./OBWODNICA 1/ ,22058,61,12380,2089,331,6945,251,1,3,14,489
10712,S8a,E67,2,517,8,327,6,226,OSTR?W MAZ./OBWODNICA 2/ ,21766,54,11586,2055,1247,6659,165,0,0,14,490
10712,8,E67,552,905,553,273,6,226,OSTR?W MAZ./OBWODNICA 2/ ,21766,54,11586,2055,1247,6659,165,0,0,14,490
50701,8,E67,553,273,575,550,25,276,OSTR?W MAZ.-W?ZE? ZAMBR?W ZACH?D ,14432,21,7269,1194,971,4824,126,27,1,20,491
50701,8g,E67,0,0,0,239,25,276,OSTR?W MAZ.-W?ZE? ZAMBR?W ZACH?D ,14432,21,7269,1194,971,4824,126,27,1,20,491
50701,S8g,E67,0,239,2,356,25,276,OSTR?W MAZ.-W?ZE? ZAMBR?W ZACH?D ,14432,21,7269,1194,971,4824,126,27,1,20,491
50712,S8g,E67,2,356,8,570,6,214,W?ZE? ZAMBR?W ZACH?D -W?ZE? ZAMBR?W WSCH?D ,10172,13,4834,610,490,4139,85,1,1,20,492
50710,S8g,E67,8,570,10,836,15,729,W?ZE? ZAMBR?W WSCH?D-M?ENIN ,12326,22,6323,978,445,4376,151,31,3,20,493
50710,8g,E67,10,836,11,87,15,729,W?ZE? ZAMBR?W WSCH?D-M?ENIN ,12326,22,6323,978,445,4376,151,31,3,20,493
50710,8,E67,586,37,599,249,15,729,W?ZE? ZAMBR?W WSCH?D-M?ENIN ,12326,22,6323,978,445,4376,151,31,3,20,493
50703,8/S8,E67,599,249,617,958,18,709,M?ENIN- W?ZE? JE?EWO ,12310,19,5885,968,1111,4172,134,21,2,20,494
50301,S8,E67,617,958,635,237,17,279,W?ZE? JE?EWO-W?ZE? CHOROSZCZ ,16290,24,9821,1016,583,4681,163,2,20,20,495
50302,S8,E67,635,237,639,681,4,444,W?ZE? CHOROSZCZ-BIA?YSTOK/DW676/ ,20517,39,13293,1533,767,4700,185,0,63,20,496
50303,8,E67,639,681,640,468,0,787,BIA?YSTOK/DW676-DW669/ ,15761,45,9649,1173,554,4314,22,4,29,20,497
50317,8,E67,647,841,652,907,5,66,BIA?YSTOK-W?ZE? SOCHONIE ,20796,81,14125,1799,336,4316,131,8,63,20,498
50324,8,E67,652,907,668,761,15,854,W?ZE? SOCHONIE-KRASNE FOLWARCZNE ,9224,34,5188,575,211,3141,72,3,3,20,499
50316,8,E67,668,761,680,451,11,690,KRASNE FOLWARCZNE-KORYCIN ,8644,28,4613,574,198,3138,85,8,3,20,500
50204,8,E67,680,451,697,342,16,891,KORYCIN-SUCHOWOLA ,8091,27,4173,559,179,3075,74,4,2,20,501
50203,8,E67,697,342,730,273,33,439,SUCHOWOLA-W?ZE? AUGUST?W ,9884,51,5746,595,363,3042,80,7,45,20,502
50203,8i,E67,0,0,0,508,33,439,SUCHOWOLA-W?ZE? AUGUST?W ,9884,51,5746,595,363,3042,80,7,45,20,502
50217,8i,E67,0,508,2,255,1,747,W?ZE? AUGUST?W-W?ZE? BORKI ,7418,19,1743,266,260,5119,11,0,0,20,503
50218,8i,E67,2,255,12,941,10,686,W?ZE? BORKI-W?ZE? JAN?WKA ,7931,20,1900,257,389,5352,13,0,0,20,504
50219,8i,E67,12,941,20,220,7,279,W?ZE? JAN?WKA-W?ZE? RACZKI ,7649,18,1748,322,245,5310,6,0,0,20,505
50610,8j,E67,0,0,3,727,3,727,W?ZE? SUWA?KI PO?UDNIE-/??CZNIK Z DK 8/ SUWA?KI ,6753,18,1597,288,158,4680,10,2,1,20,506
50603,8,E67,756,809,758,35,1,226,P?OCICZNO-SUWA?KI ,12450,40,6056,897,356,4978,119,4,23,20,507
50602,8,E67,770,804,783,990,13,186,SUWA?KI-SZYPLISZKI ,10417,27,4284,556,252,5245,48,5,2,20,508
50601,8,E67,783,990,790,999,7,9,SZYPLISZKI-GR.PA?STWA ,8545,32,2725,422,245,5071,44,6,2,20,509
11410,9,E371,11,309,17,625,6,316,RADOM-SKARYSZEW ,13569,51,10599,1097,380,1298,133,11,39,14,510
11411,9,E371,17,625,35,144,17,519,SKARYSZEW-I??A ,9132,35,6385,920,333,1358,89,12,23,14,511
11412,9,E371,35,144,48,614,13,470,I??A -LUBIENIA ,8979,55,6183,916,382,1331,102,10,54,14,512
21504,9,E371,48,614,55,735,7,121,LUBIENIA-RUDNIK ,8527,57,6075,796,264,1250,78,7,19,26,513
21505,9,E371,55,735,64,390,8,655,RUDNIK-OSTROWIEC ?W /Boksycka/ ,11421,93,7803,1209,604,1564,132,16,54,26,514
21506,9,E371,64,390,69,188,4,798,OSTROWIEC ?W./PRZEJ?CIE A-ul. Zag?oby/ ,9258,50,6121,901,443,1628,110,5,30,26,515
21513,9,E371,69,188,69,713,0,525,OSTROWIEC ?W./PRZEJ?CIE B-ul. 3 Maja/ ,23159,190,19450,1370,464,1093,586,6,152,26,516
21514,9,E371,69,713,70,765,1,52,OSTROWIEC ?W. /PRZEJ?CIE C-ul. Sandomierska/ ,11701,92,9298,871,236,963,231,10,153,26,517
21401,9,E371,70,765,85,641,14,876,OSTROWIEC ?W.-OPAT?W ,8689,37,6344,819,226,1156,98,9,8,26,518
21402,9,E371,85,641,86,61,0,420,OPAT?W/PRZEJ?CIE/ ,13191,43,7891,1075,464,3510,190,18,4,26,519
21403,9,E371,86,61,97,141,11,80,OPAT?W-LIPNIK ,10513,47,7068,1010,324,1935,101,28,18,26,520
21404,9,E371,97,141,106,714,9,573,LIPNIK-KLIMONT?W ,6433,26,4193,565,150,1429,52,18,27,26,521
21405,9,E371,106,714,119,537,12,823,KLIMONT?W-?ONI?W ,7234,31,4275,653,272,1938,53,12,21,26,522
21406,9,E371,119,537,127,137,7,600,?ONI?W-NAGNAJ?W ,10833,60,6867,880,380,2549,85,12,58,26,523
81603,9,E371,127,137,132,538,5,401,NAGNAJ?W-JADACHY ,6416,36,3802,583,250,1693,47,5,18,18,524
81604,9,E371,132,538,141,324,8,786,JADACHY-NW.D?BA ,8098,59,5383,730,302,1536,73,15,55,18,525
81605,9,E371,141,324,147,236,5,912,NW.D?BA/PRZEJ?CIE/ ,11301,94,8403,824,433,1460,78,9,156,18,526
81607,9,E371,147,236,149,64,1,828,NW.D?BA-MAJDAN KR?LEWSKI ,11081,127,7925,1124,291,1527,78,9,304,18,527
81627,9,E371,149,64,161,770,12,706,MAJDAN KR?LEWSKI-KOLBUSZOWA ,8575,43,5896,841,275,1450,66,4,15,18,528
81608,9,E371,161,770,165,416,3,646,KOLBUSZOWA/PRZEJ?CIE1/ ,10581,63,7737,977,301,1414,84,5,38,18,529
81609,9,E371,165,416,170,821,5,405,KOLBUSZOWA/PRZEJ?CIE2/ ,13848,101,9871,1669,557,1576,68,6,402,18,530
81610,9,E371,170,821,180,6,14,617,KOLBUSZOWA-G?OG?W M?P. ,12118,56,9206,1031,314,1391,113,7,25,18,531
81610,9a,E371,0,0,4,9,14,617,KOLBUSZOWA-G?OG?W M?P. ,12118,56,9206,1031,314,1391,113,7,25,18,531
81611,9,E371,185,670,189,427,3,757,G?OG?W M?P.-RZESZ?W ,22319,106,16954,2232,1008,1773,236,10,63,18,532
60701,10,-,0,0,3,336,3,336,LUBIESZYN-STOBNO ,7199,60,6077,488,78,384,102,10,77,32,533
60723,10,-,3,336,8,131,4,795,STOBNO-SZCZECIN ,10245,61,8659,790,177,426,124,8,131,32,534
60601,S10,-,27,191,31,374,4,183,SZCZECIN-NIED?WIED? ,19576,47,15506,1346,737,1906,31,3,19,32,535
60613,S10b,-,0,0,1,990,1,990,NIED?WIED?-MOTANIEC ,15889,42,12375,1268,647,1521,35,1,8,32,536
60617,S10b,-,1,990,9,466,7,476,MOTANIEC-STARGARD ZACH?D ,15500,32,12013,1356,430,1646,23,0,0,32,537
60614,S10b,-,9,466,16,677,7,211,STARGARD ZACH?D-STARGARD CENTRUM ,8723,23,5983,801,202,1700,14,0,0,32,538
60615,S10b,-,16,677,21,696,5,19,STARGARD CENTRUM-STARGARD WSCH?D ,6307,14,3601,690,381,1604,17,0,0,32,539
60604,10,-,51,575,68,44,16,469,STARGARD WSCH?D-SUCHA? ,7922,22,5323,538,286,1700,48,5,5,32,540
60605,10,-,68,44,82,425,14,381,SUCHA?-RECZ ,5724,22,3567,368,177,1566,18,6,7,32,541
60612,10,-,82,425,84,892,2,467,RECZ/PRZEJ?CIE/ ,6431,38,4203,450,170,1548,14,8,55,32,542
60606,10,-,84,892,108,966,24,74,RECZ-KALISZ POM. ,4783,8,2574,445,197,1535,21,3,5,32,543
60812,10,-,108,966,109,944,0,978,KALISZ POM/PRZEJ?CIE/ ,8305,61,5598,710,272,1615,36,13,104,32,544
60802,10,-,109,944,124,867,14,923,KALISZ POM.-MIROS?AWIEC ,7202,27,4576,584,223,1755,27,10,54,32,545
60803,10,-,124,867,125,836,27,324,MIROS?AWIEC-WA?CZ ,7803,27,4854,506,362,1996,49,9,8,32,546
60803,10,-,125,885,152,24,27,324,MIROS?AWIEC-WA?CZ ,7803,27,4854,506,362,1996,49,9,8,32,546
60804,10,-,152,240,153,311,1,71,WA?CZ/PRZEJ?CIE/ ,15139,96,11139,1005,661,2089,112,37,457,32,547
